seller_id,seller_name,city,rating,total_products,fulfilment_type,join_date
SELL00302,"Ramakrishnan, Dugar and Suri",Ahmedabad,2.7,97,Seller Fulfilled,2021-06-16
SELL00303,Krishnamurthy-Kalita,Bangalore,4.4,256,Seller Fulfilled,2022-09-25
SELL00304,Chaudhuri PLC,Mumbai,3.4,280,Seller Fulfilled,2021-04-20
SELL00305,"Chakrabarti, Sarin and Chatterjee",Surat,2.0,127,Seller Fulfilled,2020-02-25
SELL00306,Panchal-Basu,Pune,4.3,468,Platform Fulfilled,2020-05-30
SELL00307,"Sundaram, Misra and Sehgal",Delhi,4.9,335,Seller Fulfilled,2021-12-24
SELL00308,"Pall, Ramanathan and Ray",Pune,4.2,226,Platform Fulfilled,2023-09-08
SELL00309,Nagarajan-Naik,Mumbai,3.6,181,Seller Fulfilled,2022-02-27
SELL00310,Rattan-Narasimhan,Ahmedabad,4.1,455,Seller Fulfilled,2023-01-16
SELL00311,Toor PLC,Ahmedabad,3.7,176,Platform Fulfilled,2019-08-28
SELL00312,Randhawa Inc,Surat,4.6,195,Seller Fulfilled,2020-11-25
SELL00313,"Kadakia, Pandya and Parsa",Bangalore,3.4,92,Platform Fulfilled,2019-02-19
SELL00314,Walia LLC,Ahmedabad,4.3,37,Platform Fulfilled,2022-12-29
SELL00315,Madan-Khurana,Kolkata,4.0,222,Platform Fulfilled,2023-07-10
SELL00316,"Gole, Sood and Modi",Hyderabad,2.8,443,Platform Fulfilled,2019-11-08
SELL00317,Kant LLC,Delhi,3.4,106,Seller Fulfilled,2020-09-22
SELL00318,Chopra Ltd,Ahmedabad,4.0,415,Seller Fulfilled,2023-05-06
SELL00319,Mangal Inc,Pune,4.5,105,Platform Fulfilled,2023-06-09
SELL00320,Bhatia-Comar,Hyderabad,5.0,369,Seller Fulfilled,2021-02-05
SELL00321,Nayak-Bhasin,Delhi,4.4,57,Platform Fulfilled,2021-05-05
SELL00322,Raman LLC,Ahmedabad,4.8,394,Platform Fulfilled,2020-11-02
SELL00323,Shukla and Sons,Delhi,4.6,239,Platform Fulfilled,2021-04-16
SELL00324,"Agarwal, Chokshi and Doctor",Bangalore,3.2,264,Seller Fulfilled,2019-06-22
SELL00325,Krishna Inc,Hyderabad,4.4,132,Seller Fulfilled,2022-01-08
SELL00326,"Badal, Lalla and Chokshi",Ahmedabad,5.0,359,Seller Fulfilled,2021-05-22
SELL00327,Rout-Sekhon,Kolkata,3.5,494,Seller Fulfilled,2021-07-19
SELL00328,Parmar and Sons,Ahmedabad,3.5,278,Platform Fulfilled,2021-12-03
SELL00329,Sura-Ghose,Pune,2.6,302,Seller Fulfilled,2022-09-01
SELL00330,"Jhaveri, Datta and Saxena",Surat,3.8,375,Platform Fulfilled,2022-08-24
SELL00331,Mital PLC,Mumbai,2.4,223,Platform Fulfilled,2019-12-24
SELL00332,"Mallick, Bora and Kulkarni",Pune,4.5,440,Seller Fulfilled,2019-06-14
SELL00333,"Wagle, Dugar and Mander",Bangalore,3.4,349,Seller Fulfilled,2021-07-02
SELL00334,Mohan-Parikh,Surat,3.5,399,Seller Fulfilled,2019-04-25
SELL00335,Thakkar Group,Bangalore,3.8,174,Platform Fulfilled,2022-12-09
SELL00336,"Sodhi, Pingle and Khalsa",Chennai,3.5,148,Seller Fulfilled,2019-07-27
SELL00337,"Pant, Tella and Keer",Mumbai,4.0,106,Seller Fulfilled,2019-08-31
SELL00338,Sridhar-Das,Chennai,3.7,237,Platform Fulfilled,2020-08-10
SELL00339,Chandran-Sidhu,Hyderabad,4.0,187,Seller Fulfilled,2022-03-22
SELL00340,Issac and Sons,Hyderabad,4.5,383,Platform Fulfilled,2021-05-15
SELL00341,Bhatti PLC,Hyderabad,5.0,441,Seller Fulfilled,2021-12-02
SELL00342,"Talwar, Chahal and Parekh",Mumbai,3.1,36,Seller Fulfilled,2021-03-10
SELL00343,Menon-Karnik,Mumbai,4.5,308,Platform Fulfilled,2020-02-11
SELL00344,"Desai, Thakkar and Deol",Chennai,3.5,397,Seller Fulfilled,2021-11-20
SELL00345,Kannan-Buch,Mumbai,3.6,251,Seller Fulfilled,2020-07-15
SELL00346,Varghese PLC,Chennai,4.5,57,Seller Fulfilled,2022-12-17
SELL00347,Tak Ltd,Delhi,3.5,156,Seller Fulfilled,2023-10-16
SELL00348,Ahuja Ltd,Kolkata,3.5,94,Seller Fulfilled,2021-01-13
SELL00349,"Bhalla, Bhagat and Bhasin",Surat,5.0,323,Seller Fulfilled,2020-04-19
SELL00350,"Rajagopalan, Dhingra and Bhattacharyya",Mumbai,4.1,261,Seller Fulfilled,2019-09-04
SELL00351,"Bains, Dara and Rattan",Mumbai,4.2,482,Seller Fulfilled,2023-06-13
SELL00352,Sinha-Ramesh,Chennai,3.6,10,Seller Fulfilled,2022-08-27
SELL00353,"Kaur, Dewan and Gill",Hyderabad,4.0,205,Seller Fulfilled,2019-03-16
SELL00354,Vyas LLC,Pune,4.1,14,Platform Fulfilled,2022-08-28
SELL00355,Doshi PLC,Delhi,3.7,408,Seller Fulfilled,2019-10-09
SELL00356,"Subramaniam, Kanda and Panchal",Hyderabad,4.1,66,Platform Fulfilled,2020-01-14
SELL00357,"Kalita, Balakrishnan and Gaba",Pune,3.3,238,Platform Fulfilled,2021-04-13
SELL00358,"Mody, Patla and Dube",Ahmedabad,3.5,336,Platform Fulfilled,2022-12-21
SELL00359,Kala and Sons,Pune,4.8,333,Platform Fulfilled,2019-07-25
SELL00360,Talwar-Tiwari,Kolkata,4.5,39,Seller Fulfilled,2023-10-19
SELL00361,Narasimhan-Mall,Surat,3.1,442,Seller Fulfilled,2021-06-24
SELL00362,Som-Kala,Hyderabad,3.8,48,Seller Fulfilled,2020-11-22
SELL00363,"Bhasin, Misra and Rajan",Ahmedabad,3.9,149,Platform Fulfilled,2021-03-07
SELL00364,Sathe-Dutta,Ahmedabad,4.7,195,Platform Fulfilled,2022-09-03
SELL00365,"Gill, Tella and Upadhyay",Bangalore,3.2,177,Seller Fulfilled,2022-01-31
SELL00366,Nayar-Sachdev,Pune,5.0,240,Seller Fulfilled,2020-09-18
SELL00367,Walla Inc,Delhi,4.6,69,Platform Fulfilled,2019-10-11
SELL00368,Rajan Inc,Delhi,2.7,204,Seller Fulfilled,2021-07-08
SELL00369,"Vyas, Tailor and Venkataraman",Hyderabad,2.8,283,Platform Fulfilled,2021-04-16
SELL00370,Deshmukh-Nanda,Chennai,3.6,165,Platform Fulfilled,2020-08-08
SELL00371,Virk-Sanghvi,Mumbai,3.3,188,Seller Fulfilled,2020-01-27
SELL00372,Thakur-Mammen,Hyderabad,3.6,485,Seller Fulfilled,2019-08-31
SELL00373,Dewan-Sampath,Ahmedabad,3.1,196,Seller Fulfilled,2022-05-14
SELL00374,"Krishnamurthy, Sachdev and Seth",Mumbai,4.0,489,Seller Fulfilled,2020-08-15
SELL00375,Chana LLC,Kolkata,3.9,359,Platform Fulfilled,2021-04-11
SELL00376,"Bakshi, Chakraborty and Chacko",Mumbai,3.5,82,Seller Fulfilled,2023-05-11
SELL00377,Purohit-Raj,Pune,3.5,401,Platform Fulfilled,2020-04-17
SELL00378,Chacko-Datta,Surat,4.6,416,Seller Fulfilled,2023-10-07
SELL00379,Manne LLC,Delhi,3.1,317,Seller Fulfilled,2020-08-29
SELL00380,Gola Group,Mumbai,4.0,325,Platform Fulfilled,2022-04-11
SELL00381,Mall LLC,Mumbai,3.0,185,Seller Fulfilled,2023-05-08
SELL00382,Minhas and Sons,Hyderabad,2.4,427,Seller Fulfilled,2023-03-30
SELL00383,Brar Group,Mumbai,4.0,293,Seller Fulfilled,2023-10-02
SELL00384,Sarkar and Sons,Hyderabad,4.6,143,Seller Fulfilled,2020-07-26
SELL00385,Dhar-Vaidya,Ahmedabad,3.9,214,Seller Fulfilled,2019-02-25
SELL00386,"Rajagopalan, Dubey and Bhatia",Mumbai,3.5,487,Platform Fulfilled,2023-03-28
SELL00387,Comar Ltd,Delhi,4.5,5,Seller Fulfilled,2022-10-01
SELL00388,"Soni, Dhar and Varughese",Chennai,3.7,252,Seller Fulfilled,2023-02-26
SELL00389,"Sharaf, Kunda and Tata",Delhi,4.2,116,Platform Fulfilled,2019-04-14
SELL00390,Sawhney-Sodhi,Pune,4.2,147,Seller Fulfilled,2019-08-22
SELL00391,"Kalita, Khalsa and Joshi",Pune,4.3,159,Platform Fulfilled,2019-10-04
SELL00392,"Tiwari, Mangal and Mangal",Chennai,5.0,364,Seller Fulfilled,2021-05-01
SELL00393,Chacko-Chad,Pune,3.3,325,Seller Fulfilled,2020-09-17
SELL00394,Raghavan Ltd,Delhi,3.5,35,Platform Fulfilled,2021-05-11
SELL00395,"Prabhakar, Choudhury and Pathak",Kolkata,2.7,386,Seller Fulfilled,2021-05-15
SELL00396,Srinivas Inc,Ahmedabad,3.0,126,Platform Fulfilled,2020-10-28
SELL00397,Deshpande PLC,Bangalore,3.9,427,Seller Fulfilled,2019-03-21
SELL00398,"Goel, Seshadri and Oza",Mumbai,3.7,35,Platform Fulfilled,2022-06-10
SELL00399,Bandi LLC,Delhi,4.6,77,Platform Fulfilled,2020-05-16
SELL00400,Divan LLC,Delhi,3.3,113,Seller Fulfilled,2021-01-30
SELL00401,Sarraf-Dube,Delhi,3.4,439,Seller Fulfilled,2023-05-30
SELL00402,Kala Ltd,Kolkata,2.8,430,Seller Fulfilled,2020-07-01
SELL00403,Sawhney-Buch,Ahmedabad,3.9,472,Seller Fulfilled,2021-04-11
SELL00404,"Divan, Purohit and Kakar",Pune,3.6,37,Seller Fulfilled,2023-01-02
SELL00405,Gole Group,Ahmedabad,4.3,6,Platform Fulfilled,2022-06-09
SELL00406,Ratta-Sandal,Bangalore,3.0,23,Seller Fulfilled,2021-06-24
SELL00407,Bath PLC,Bangalore,3.2,372,Seller Fulfilled,2020-12-18
SELL00408,"Atwal, Kurian and Dora",Chennai,1.9,477,Seller Fulfilled,2020-04-13
SELL00409,"Kapadia, Mahajan and Sama",Pune,3.6,388,Seller Fulfilled,2020-10-10
SELL00410,"Khosla, Lad and Chhabra",Mumbai,4.3,451,Seller Fulfilled,2021-10-25
SELL00411,Dalal Group,Mumbai,3.8,100,Seller Fulfilled,2020-11-26
SELL00412,Rama-Dhawan,Mumbai,3.3,475,Seller Fulfilled,2022-01-20
SELL00413,Som Inc,Delhi,4.2,99,Seller Fulfilled,2020-04-23
SELL00414,Vora LLC,Mumbai,4.7,173,Seller Fulfilled,2022-06-27
SELL00415,Behl Inc,Bangalore,4.3,307,Seller Fulfilled,2020-02-11
SELL00416,Buch-Bhatt,Kolkata,3.8,459,Seller Fulfilled,2020-08-13
SELL00417,Sridhar-Bal,Ahmedabad,3.0,292,Seller Fulfilled,2019-06-17
SELL00418,"Warrior, Patel and Chad",Hyderabad,4.7,380,Seller Fulfilled,2020-11-14
SELL00419,Raghavan-Singhal,Ahmedabad,3.5,23,Seller Fulfilled,2023-02-05
SELL00420,Kohli PLC,Hyderabad,4.6,202,Seller Fulfilled,2020-11-23
SELL00421,"Amble, Golla and Yadav",Bangalore,3.4,234,Platform Fulfilled,2022-10-08
SELL00422,Luthra-Johal,Ahmedabad,4.2,292,Seller Fulfilled,2023-05-20
SELL00423,Baria Ltd,Hyderabad,3.4,92,Seller Fulfilled,2019-06-23
SELL00424,Gara-Dutta,Kolkata,3.7,188,Seller Fulfilled,2019-11-01
SELL00425,Tata Ltd,Surat,4.4,398,Platform Fulfilled,2022-11-10
SELL00426,"Chokshi, Rajan and Raja",Surat,2.9,247,Seller Fulfilled,2020-09-20
SELL00427,Gole LLC,Delhi,2.7,338,Seller Fulfilled,2023-11-01
SELL00428,"Kale, Sinha and Parmar",Bangalore,3.2,12,Seller Fulfilled,2023-10-29
SELL00429,"Contractor, Kota and Babu",Ahmedabad,3.4,26,Seller Fulfilled,2019-12-01
SELL00430,Wali Ltd,Hyderabad,3.9,455,Seller Fulfilled,2023-03-01
SELL00431,Naidu-Ahuja,Mumbai,5.0,123,Platform Fulfilled,2021-03-09
SELL00432,"Divan, Malhotra and Lall",Hyderabad,4.0,69,Platform Fulfilled,2021-08-02
SELL00433,Venkataraman Inc,Delhi,4.6,221,Seller Fulfilled,2021-01-09
SELL00434,Dua Group,Pune,3.8,193,Seller Fulfilled,2022-05-18
SELL00435,Wadhwa-Mutti,Surat,4.0,7,Seller Fulfilled,2023-11-12
SELL00436,"Modi, Borde and Parmar",Surat,4.7,190,Seller Fulfilled,2019-12-24
SELL00437,"Patla, Suresh and Kohli",Bangalore,4.2,105,Seller Fulfilled,2023-11-16
SELL00438,"Mitra, Walla and Baria",Ahmedabad,3.9,259,Platform Fulfilled,2022-05-15
SELL00439,Uppal-Subramaniam,Kolkata,4.2,258,Platform Fulfilled,2019-10-30
SELL00440,Sahota-Lata,Bangalore,3.3,170,Seller Fulfilled,2020-12-22
SELL00441,Balay Inc,Mumbai,4.1,214,Platform Fulfilled,2020-12-21
SELL00442,Iyengar Inc,Kolkata,3.5,190,Platform Fulfilled,2021-10-07
SELL00443,Pandey PLC,Chennai,4.0,31,Seller Fulfilled,2022-04-14
SELL00444,Nazareth Inc,Pune,3.1,408,Seller Fulfilled,2019-07-16
SELL00445,Jhaveri-Bhandari,Ahmedabad,3.4,327,Seller Fulfilled,2023-08-11
SELL00446,"Narayanan, Master and Sunder",Hyderabad,4.3,11,Seller Fulfilled,2021-09-29
SELL00447,"Bobal, Das and Chatterjee",Bangalore,4.0,241,Seller Fulfilled,2022-04-26
SELL00448,Kuruvilla-Sule,Delhi,3.9,207,Seller Fulfilled,2023-03-19
SELL00449,Jhaveri PLC,Kolkata,3.5,115,Seller Fulfilled,2019-10-10
SELL00450,Date Ltd,Chennai,4.7,421,Seller Fulfilled,2020-01-06
SELL00451,"Hegde, Magar and Keer",Ahmedabad,4.2,320,Seller Fulfilled,2019-10-25
SELL00452,Pillai-Kaur,Hyderabad,4.6,330,Seller Fulfilled,2023-04-28
SELL00453,Dara Inc,Kolkata,3.8,499,Seller Fulfilled,2022-09-04
SELL00454,"Bakshi, Madan and Bansal",Ahmedabad,3.6,102,Platform Fulfilled,2021-03-03
SELL00455,Venkataraman-Patla,Surat,3.5,238,Seller Fulfilled,2021-12-29
SELL00456,Batta and Sons,Hyderabad,3.4,197,Seller Fulfilled,2022-03-05
SELL00457,"Sanghvi, Sarma and Sehgal",Pune,3.2,115,Seller Fulfilled,2023-07-22
SELL00458,"Raghavan, Sathe and Karnik",Chennai,4.8,400,Seller Fulfilled,2022-05-25
SELL00459,"Naik, Lanka and Mammen",Surat,4.7,114,Seller Fulfilled,2019-01-06
SELL00460,Uppal Inc,Chennai,2.9,435,Seller Fulfilled,2020-12-21
SELL00461,Oak-Bhasin,Bangalore,2.2,211,Seller Fulfilled,2022-05-28
SELL00462,"Walia, Dalal and Wable",Mumbai,5.0,117,Platform Fulfilled,2022-08-26
SELL00463,Lala Inc,Surat,3.2,348,Seller Fulfilled,2021-03-18
SELL00464,Loke Inc,Pune,3.2,311,Seller Fulfilled,2021-02-12
SELL00465,"Viswanathan, Dyal and Choudhry",Pune,4.1,346,Seller Fulfilled,2023-03-28
SELL00466,Rai PLC,Surat,2.8,71,Platform Fulfilled,2023-05-15
SELL00467,Chaudhari LLC,Bangalore,3.8,402,Platform Fulfilled,2021-04-30
SELL00468,Jha-Dasgupta,Chennai,3.9,351,Seller Fulfilled,2019-11-01
SELL00469,"Deep, Rajan and Bath",Ahmedabad,4.6,162,Seller Fulfilled,2021-03-19
SELL00470,Saran Group,Pune,4.0,484,Seller Fulfilled,2023-05-20
SELL00471,Bhavsar LLC,Delhi,4.2,308,Platform Fulfilled,2020-07-14
SELL00472,Karnik Inc,Ahmedabad,4.0,473,Seller Fulfilled,2023-02-20
SELL00473,Keer PLC,Chennai,3.6,146,Seller Fulfilled,2021-04-21
SELL00474,Pillai and Sons,Bangalore,4.4,358,Platform Fulfilled,2022-02-15
SELL00475,"Dash, Mandal and Ahluwalia",Pune,3.3,252,Seller Fulfilled,2020-09-28
SELL00476,Chopra and Sons,Kolkata,4.0,396,Platform Fulfilled,2019-09-14
SELL00477,Doshi-Sandal,Ahmedabad,5.0,37,Seller Fulfilled,2021-02-08
SELL00478,"Purohit, Pathak and Shere",Pune,3.8,209,Platform Fulfilled,2019-11-24
SELL00479,Anand-Jain,Surat,3.7,396,Platform Fulfilled,2019-04-30
SELL00480,Rastogi-Varghese,Kolkata,4.5,472,Seller Fulfilled,2022-08-11
SELL00481,"Sarraf, Sabharwal and Setty",Delhi,4.1,382,Seller Fulfilled,2023-01-24
SELL00482,Dey Group,Surat,4.2,197,Seller Fulfilled,2019-05-03
SELL00483,Bains-Mall,Kolkata,4.5,381,Platform Fulfilled,2021-07-13
SELL00484,More Group,Pune,3.0,29,Platform Fulfilled,2022-11-15
SELL00485,De-Rajagopalan,Bangalore,3.5,472,Platform Fulfilled,2022-03-22
SELL00486,"Mitra, Tella and Sama",Delhi,4.4,494,Seller Fulfilled,2022-02-28
SELL00487,Hora-Sane,Chennai,3.6,357,Seller Fulfilled,2019-08-01
SELL00488,"Khosla, Wali and Lad",Mumbai,3.3,324,Seller Fulfilled,2019-04-01
SELL00489,"Seshadri, Chowdhury and Din",Mumbai,5.0,442,Platform Fulfilled,2020-07-29
SELL00490,Dalal LLC,Hyderabad,3.5,312,Seller Fulfilled,2019-10-19
SELL00491,Som-Sama,Bangalore,3.5,411,Seller Fulfilled,2023-10-08
SELL00492,Parekh PLC,Mumbai,2.8,410,Platform Fulfilled,2021-08-23
SELL00493,Batta-Thaman,Delhi,4.2,78,Platform Fulfilled,2021-09-17
SELL00494,Nori PLC,Delhi,4.6,166,Seller Fulfilled,2022-10-08
SELL00495,Korpal PLC,Chennai,3.3,492,Seller Fulfilled,2020-01-21
SELL00496,"Ranganathan, Bala and Dhingra",Chennai,2.9,480,Platform Fulfilled,2022-07-26
SELL00497,"Bajaj, Mangat and Dewan",Mumbai,3.6,435,Seller Fulfilled,2021-10-10
SELL00498,Mani-Sachdeva,Surat,3.7,78,Seller Fulfilled,2019-01-12
SELL00499,"Mandal, Chand and Raja",Mumbai,3.5,230,Platform Fulfilled,2020-10-12
SELL00500,Sekhon Ltd,Chennai,3.9,491,Platform Fulfilled,2019-12-21
SELL00501,"Swamy, Rajagopalan and Mistry",Kolkata,4.4,384,Seller Fulfilled,2020-01-15
SELL00502,Nanda and Sons,Bangalore,3.1,410,Seller Fulfilled,2019-10-06
SELL00503,"Palla, Bhatti and Patel",Pune,3.2,154,Platform Fulfilled,2020-03-28
SELL00504,"Yohannan, Oommen and Sunder",Surat,3.2,355,Platform Fulfilled,2021-04-19
SELL00505,Raju Inc,Chennai,4.5,89,Seller Fulfilled,2021-11-15
SELL00506,"Singh, Borra and Anand",Surat,3.2,269,Platform Fulfilled,2023-02-14
SELL00507,Ramachandran-Hegde,Delhi,3.4,18,Seller Fulfilled,2019-02-02
SELL00508,Kala Ltd,Kolkata,3.1,33,Platform Fulfilled,2022-05-08
SELL00509,Ganesh-Parekh,Chennai,3.4,452,Seller Fulfilled,2019-12-06
SELL00510,"Ramanathan, Krishna and Bhandari",Hyderabad,3.6,263,Platform Fulfilled,2023-03-25
SELL00511,Chana and Sons,Hyderabad,4.1,52,Seller Fulfilled,2021-02-28
SELL00512,Puri Ltd,Ahmedabad,2.4,386,Seller Fulfilled,2019-03-17
SELL00513,Krishna-Chacko,Kolkata,3.0,100,Seller Fulfilled,2021-06-09
SELL00514,Hayer and Sons,Pune,5.0,119,Platform Fulfilled,2023-10-25
SELL00515,"Murthy, Gola and Sekhon",Pune,3.9,287,Seller Fulfilled,2022-05-16
SELL00516,Sule-More,Surat,4.5,206,Seller Fulfilled,2020-03-07
SELL00517,Sura Inc,Bangalore,3.4,69,Seller Fulfilled,2022-06-07
SELL00518,"Andra, Grover and Dugar",Hyderabad,3.3,427,Seller Fulfilled,2020-06-29
SELL00519,Subramanian-Chaudry,Chennai,3.2,337,Seller Fulfilled,2019-12-16
SELL00520,"Patil, Vaidya and Chokshi",Chennai,5.0,291,Platform Fulfilled,2023-06-08
SELL00521,Gour PLC,Mumbai,3.7,449,Seller Fulfilled,2020-05-29
SELL00522,Jaggi Ltd,Ahmedabad,4.3,16,Seller Fulfilled,2022-07-31
SELL00523,"Wali, Pandya and Sule",Chennai,4.2,379,Platform Fulfilled,2019-05-07
SELL00524,"Palan, Parekh and Yogi",Kolkata,4.0,250,Platform Fulfilled,2020-02-06
SELL00525,"Mallick, Bir and Tiwari",Surat,3.9,414,Platform Fulfilled,2020-05-06
SELL00526,Sibal LLC,Bangalore,2.9,342,Seller Fulfilled,2020-11-25
SELL00527,"Pall, Behl and Dhillon",Kolkata,2.9,279,Seller Fulfilled,2021-08-25
SELL00528,Bhargava-Sachar,Kolkata,3.9,326,Seller Fulfilled,2019-10-22
SELL00529,"Karan, Kala and Upadhyay",Ahmedabad,2.8,424,Seller Fulfilled,2022-07-30
SELL00530,Batta PLC,Ahmedabad,3.1,160,Platform Fulfilled,2023-10-27
SELL00531,"Rout, Prabhu and Garde",Chennai,3.5,152,Seller Fulfilled,2022-09-29
SELL00532,Suri LLC,Surat,4.2,133,Seller Fulfilled,2019-06-02
SELL00533,Bhatia-Kalita,Ahmedabad,4.8,302,Platform Fulfilled,2020-07-23
SELL00534,Mitra-Shetty,Hyderabad,4.9,69,Seller Fulfilled,2020-06-12
SELL00535,"Pall, Munshi and Garg",Surat,3.7,449,Platform Fulfilled,2021-10-13
SELL00536,Mangat-Babu,Delhi,2.9,57,Seller Fulfilled,2023-02-02
SELL00537,Patla-Narasimhan,Chennai,4.3,141,Seller Fulfilled,2023-09-26
SELL00538,"Deep, Dhingra and Murthy",Mumbai,2.8,372,Seller Fulfilled,2023-06-20
SELL00539,Dani PLC,Kolkata,3.6,396,Platform Fulfilled,2021-03-11
SELL00540,Dar Group,Mumbai,3.8,29,Platform Fulfilled,2022-12-28
SELL00541,Nadig-Mukhopadhyay,Pune,3.3,272,Platform Fulfilled,2023-03-29
SELL00542,Lad Group,Delhi,2.7,387,Platform Fulfilled,2022-05-07
SELL00543,"Tank, Bahl and Sura",Ahmedabad,4.0,252,Seller Fulfilled,2019-02-04
SELL00544,Gara Ltd,Bangalore,4.0,136,Seller Fulfilled,2023-03-28
SELL00545,Nagar and Sons,Mumbai,3.9,63,Seller Fulfilled,2020-06-10
SELL00546,"Bains, Gole and Trivedi",Pune,4.4,138,Seller Fulfilled,2019-08-22
SELL00547,"Chauhan, Lanka and Mohan",Kolkata,3.1,67,Platform Fulfilled,2019-03-22
SELL00548,Boase and Sons,Pune,2.7,353,Seller Fulfilled,2022-09-25
SELL00549,Uppal Ltd,Pune,3.2,227,Seller Fulfilled,2023-08-27
SELL00550,"Joshi, Mukhopadhyay and Kota",Pune,3.2,429,Seller Fulfilled,2019-11-24
SELL00551,Tella LLC,Kolkata,4.5,399,Platform Fulfilled,2020-02-19
SELL00552,"Seth, Dar and Wable",Surat,4.4,311,Seller Fulfilled,2022-04-23
SELL00553,Parikh-Ahluwalia,Bangalore,2.8,155,Seller Fulfilled,2022-08-21
SELL00554,Bala Inc,Surat,2.6,434,Seller Fulfilled,2019-09-28
SELL00555,Chaudhary PLC,Kolkata,4.5,222,Seller Fulfilled,2022-02-20
SELL00556,"Sani, Aggarwal and Pradhan",Delhi,5.0,406,Platform Fulfilled,2021-07-17
SELL00557,"Dey, Mahal and Biswas",Mumbai,3.0,37,Seller Fulfilled,2022-03-12
SELL00558,Thaman LLC,Ahmedabad,3.7,38,Seller Fulfilled,2019-06-16
SELL00559,Walia and Sons,Pune,3.7,446,Seller Fulfilled,2023-03-03
SELL00560,Kale-Raja,Bangalore,3.3,495,Platform Fulfilled,2020-05-08
SELL00561,Savant and Sons,Kolkata,3.2,241,Platform Fulfilled,2020-03-25
SELL00562,Dey LLC,Mumbai,3.5,44,Seller Fulfilled,2021-01-12
SELL00563,Tiwari LLC,Bangalore,3.7,480,Seller Fulfilled,2022-07-30
SELL00564,Vasa-Vasa,Kolkata,4.2,180,Seller Fulfilled,2019-11-04
SELL00565,Manda-Bajwa,Delhi,3.1,23,Seller Fulfilled,2019-08-05
SELL00566,"Kapoor, Mammen and Kanda",Surat,4.5,454,Seller Fulfilled,2021-10-16
SELL00567,Sinha-Natt,Kolkata,3.2,172,Platform Fulfilled,2019-10-24
SELL00568,Chawla Group,Bangalore,4.4,378,Seller Fulfilled,2023-10-28
SELL00569,"Swamy, Suri and Basu",Surat,3.1,441,Seller Fulfilled,2020-02-07
SELL00570,Batta-Raghavan,Surat,4.7,431,Platform Fulfilled,2020-09-10
SELL00571,Garg-Brahmbhatt,Hyderabad,3.3,495,Seller Fulfilled,2022-10-03
SELL00572,"Brahmbhatt, Seshadri and Kulkarni",Surat,3.5,13,Seller Fulfilled,2019-09-22
SELL00573,"Dasgupta, Hayer and Verma",Hyderabad,3.7,149,Seller Fulfilled,2023-05-29
SELL00574,Mammen LLC,Hyderabad,4.4,257,Seller Fulfilled,2021-11-11
SELL00575,"Dugal, Lad and Sur",Delhi,3.2,378,Seller Fulfilled,2021-08-13
SELL00576,Srinivasan-Chanda,Kolkata,3.3,232,Seller Fulfilled,2019-06-10
SELL00577,Tata LLC,Ahmedabad,4.3,409,Seller Fulfilled,2021-12-13
SELL00578,Deep-Gupta,Mumbai,2.6,363,Seller Fulfilled,2023-09-07
SELL00579,Kakar Ltd,Delhi,4.7,470,Seller Fulfilled,2020-08-13
SELL00580,Rau-Sengupta,Bangalore,4.4,336,Seller Fulfilled,2023-02-17
SELL00581,"Sarma, Pai and Pal",Delhi,3.6,64,Seller Fulfilled,2023-11-26
SELL00582,Samra PLC,Ahmedabad,3.0,118,Platform Fulfilled,2019-07-22
SELL00583,Morar Inc,Kolkata,3.7,299,Seller Fulfilled,2020-05-09
SELL00584,"Narain, Hari and Kaul",Bangalore,3.0,234,Platform Fulfilled,2021-04-14
SELL00585,Narasimhan-Kurian,Surat,4.9,76,Platform Fulfilled,2022-04-28
SELL00586,Choudhry Ltd,Hyderabad,2.9,412,Seller Fulfilled,2021-11-03
SELL00587,Sandhu Inc,Ahmedabad,3.4,189,Platform Fulfilled,2021-01-17
SELL00588,"Barman, Hayer and Vyas",Mumbai,3.3,410,Seller Fulfilled,2022-08-04
SELL00589,Bora Inc,Hyderabad,5.0,95,Platform Fulfilled,2023-11-17
SELL00590,"Dave, Hari and Ramesh",Pune,3.0,468,Platform Fulfilled,2021-05-29
SELL00591,Ghose LLC,Kolkata,3.9,237,Seller Fulfilled,2023-01-20
SELL00592,"Lall, Vyas and Pandey",Surat,4.2,337,Platform Fulfilled,2020-06-30
SELL00593,"Gill, Dugal and Agarwal",Mumbai,3.0,363,Platform Fulfilled,2021-09-24
SELL00594,"Barman, Borra and Maharaj",Hyderabad,3.2,239,Seller Fulfilled,2019-08-18
SELL00595,Bansal and Sons,Surat,4.5,485,Platform Fulfilled,2023-09-05
SELL00596,Shroff-Kale,Surat,4.4,140,Platform Fulfilled,2020-07-16
SELL00597,"Kalita, Choudhury and Anand",Ahmedabad,5.0,381,Platform Fulfilled,2023-10-04
SELL00598,Palla-Vig,Bangalore,2.4,489,Seller Fulfilled,2021-11-17
SELL00599,Solanki-Misra,Hyderabad,3.0,436,Seller Fulfilled,2021-04-11
SELL00600,"Tata, Datta and Sant",Surat,4.3,419,Platform Fulfilled,2019-04-20
SELL00601,"Seth, Mahal and Krishnan",Delhi,4.5,169,Platform Fulfilled,2019-08-06
SELL00602,"Borra, Anne and Lall",Kolkata,4.4,487,Seller Fulfilled,2022-01-06
SELL00603,Sura-Patel,Mumbai,4.0,362,Seller Fulfilled,2020-11-12
SELL00604,"Naik, Dhaliwal and Palan",Delhi,3.2,321,Platform Fulfilled,2023-09-26
