product_id,seller_id,product_name,category,subcategory,price,avg_rating,image_count,base_return_rate
PROD000285,SELL00978,Fashion Product Illo,Fashion,Mens Clothing,6531.45,4.4,6,0.22
PROD000286,SELL02325,Home & Kitchen Product Quod,Home & Kitchen,Decor,3440.67,4.2,8,0.1
PROD000287,SELL04136,Home & Kitchen Product Sapiente,Home & Kitchen,Decor,15564.15,3.5,2,0.1
PROD000288,SELL04529,Toys Product Laboriosam,Toys,Educational,1862.24,3.6,8,0.14
PROD000289,SELL03742,Beauty Product Minima,Beauty,Makeup,2466.72,3.3,8,0.08
PROD000290,SELL03004,Electronics Product Accusamus,Electronics,Tablets,135677.39,4.6,2,0.18
PROD000291,SELL00349,Sports Product Commodi,Sports,Yoga,6613.86,3.2,8,0.12
PROD000292,SELL00191,Home & Kitchen Product Neque,Home & Kitchen,Decor,15172.34,4.5,3,0.1
PROD000293,SELL03186,Electronics Product Ipsa,Electronics,Tablets,128583.05,3.8,1,0.18
PROD000294,SELL04888,Toys Product Ratione,Toys,Action Figures,1236.23,3.7,7,0.14
PROD000295,SELL00097,Fashion Product Sint,Fashion,Womens Clothing,5478.56,4.5,3,0.22
PROD000296,SELL03013,Sports Product Accusamus,Sports,Team Sports,5093.75,4.0,6,0.12
PROD000297,SELL02834,Sports Product Suscipit,Sports,Team Sports,5637.11,2.7,5,0.12
PROD000298,SELL03705,Home & Kitchen Product Eius,Home & Kitchen,Furniture,1663.92,4.2,4,0.1
PROD000299,SELL04831,Electronics Product Voluptas,Electronics,Tablets,63546.31,4.1,4,0.18
PROD000300,SELL01176,Electronics Product Magni,Electronics,Laptops,128528.14,3.2,3,0.18
PROD000301,SELL04646,Beauty Product Qui,Beauty,Makeup,1804.42,3.1,5,0.08
PROD000302,SELL04417,Electronics Product Repellendus,Electronics,Laptops,146043.65,4.5,7,0.18
PROD000303,SELL02258,Electronics Product Tempore,Electronics,Headphones,63367.48,3.7,1,0.18
PROD000304,SELL03873,Electronics Product Atque,Electronics,Cameras,40864.12,3.9,4,0.18
PROD000305,SELL02171,Home & Kitchen Product Eum,Home & Kitchen,Cookware,24865.22,3.4,2,0.1
PROD000306,SELL03759,Toys Product Totam,Toys,Outdoor Toys,4025.03,3.6,1,0.14
PROD000307,SELL04011,Fashion Product Amet,Fashion,Womens Clothing,681.76,3.6,1,0.22
PROD000308,SELL02356,Sports Product Quidem,Sports,Fitness,12698.15,4.8,2,0.12
PROD000309,SELL02366,Home & Kitchen Product Mollitia,Home & Kitchen,Cookware,9055.4,4.3,1,0.1
PROD000310,SELL00411,Grocery Product Et,Grocery,Health Foods,345.82,3.0,9,0.02
PROD000311,SELL00543,Home & Kitchen Product Ex,Home & Kitchen,Appliances,10622.57,4.2,2,0.1
PROD000312,SELL04363,Electronics Product Et,Electronics,Smartphones,13864.72,5.0,9,0.18
PROD000313,SELL03535,Home & Kitchen Product Enim,Home & Kitchen,Furniture,9397.39,4.5,2,0.1
PROD000314,SELL04618,Electronics Product Perferendis,Electronics,Cameras,105046.01,3.2,3,0.18
PROD000315,SELL04622,Sports Product Iusto,Sports,Outdoor,3407.76,4.0,1,0.12
PROD000316,SELL00025,Electronics Product Exercitationem,Electronics,Headphones,120707.43,4.8,8,0.18
PROD000317,SELL00994,Electronics Product Ratione,Electronics,Smartphones,124826.72,4.3,4,0.18
PROD000318,SELL04793,Beauty Product Nobis,Beauty,Fragrances,1440.67,4.6,7,0.08
PROD000319,SELL03825,Beauty Product Dignissimos,Beauty,Skincare,2481.86,3.1,7,0.08
PROD000320,SELL00943,Fashion Product Totam,Fashion,Footwear,3421.58,3.5,4,0.22
PROD000321,SELL00079,Electronics Product Fugiat,Electronics,Smartphones,141270.92,3.3,8,0.18
PROD000322,SELL01032,Toys Product Porro,Toys,Outdoor Toys,4191.11,3.3,8,0.14
PROD000323,SELL02709,Fashion Product Impedit,Fashion,Mens Clothing,6106.17,4.9,8,0.22
PROD000324,SELL02203,Sports Product Delectus,Sports,Team Sports,10725.72,4.4,2,0.12
PROD000325,SELL03316,Electronics Product Dolore,Electronics,Cameras,6706.83,4.3,8,0.18
PROD000326,SELL04112,Home & Kitchen Product Occaecati,Home & Kitchen,Appliances,10734.28,4.3,6,0.1
PROD000327,SELL00695,Books Product Architecto,Books,Non-Fiction,965.74,4.5,3,0.03
PROD000328,SELL01907,Electronics Product Id,Electronics,Tablets,38397.28,3.1,6,0.18
PROD000329,SELL00773,Home & Kitchen Product Similique,Home & Kitchen,Appliances,4190.09,3.0,4,0.1
PROD000330,SELL04682,Electronics Product Pariatur,Electronics,Smartphones,142151.52,5.0,8,0.18
PROD000331,SELL04762,Books Product Maxime,Books,Fiction,451.34,3.4,7,0.03
PROD000332,SELL01244,Fashion Product Rem,Fashion,Womens Clothing,2951.7,3.4,1,0.22
PROD000333,SELL02755,Fashion Product Saepe,Fashion,Mens Clothing,5623.86,3.6,3,0.22
PROD000334,SELL02863,Grocery Product Consequatur,Grocery,Staples,646.81,4.1,3,0.02
PROD000335,SELL03619,Electronics Product Occaecati,Electronics,Tablets,11047.33,3.8,8,0.18
PROD000336,SELL03919,Fashion Product Laborum,Fashion,Accessories,3137.61,4.5,3,0.22
PROD000337,SELL00879,Sports Product Doloremque,Sports,Team Sports,4282.58,4.1,1,0.12
PROD000338,SELL02845,Sports Product Quasi,Sports,Outdoor,13602.6,3.1,7,0.12
PROD000339,SELL03300,Sports Product Repudiandae,Sports,Team Sports,771.4,3.7,1,0.12
PROD000340,SELL03538,Sports Product Nostrum,Sports,Yoga,10205.65,3.2,1,0.12
PROD000341,SELL04150,Electronics Product Vel,Electronics,Headphones,110553.01,3.4,9,0.18
PROD000342,SELL00873,Fashion Product Illo,Fashion,Mens Clothing,1188.77,4.1,9,0.22
PROD000343,SELL04161,Fashion Product Adipisci,Fashion,Mens Clothing,3680.44,3.1,4,0.22
PROD000344,SELL03045,Beauty Product Illo,Beauty,Haircare,416.57,4.9,7,0.08
PROD000345,SELL01853,Fashion Product Est,Fashion,Footwear,4187.56,3.8,4,0.22
PROD000346,SELL03200,Sports Product Sed,Sports,Outdoor,4325.79,4.1,2,0.12
PROD000347,SELL00720,Electronics Product Minima,Electronics,Laptops,148669.32,3.5,1,0.18
PROD000348,SELL04109,Fashion Product Cupiditate,Fashion,Footwear,6155.56,4.0,4,0.22
PROD000349,SELL00661,Electronics Product Tenetur,Electronics,Laptops,96587.33,5.0,1,0.18
PROD000350,SELL02826,Fashion Product Aut,Fashion,Accessories,7742.33,4.2,7,0.22
PROD000351,SELL03244,Toys Product Aliquam,Toys,Outdoor Toys,3098.35,3.0,4,0.14
PROD000352,SELL00768,Books Product Quam,Books,Comics,984.0,3.6,8,0.03
PROD000353,SELL04047,Books Product Distinctio,Books,Fiction,601.21,3.6,3,0.03
PROD000354,SELL03179,Home & Kitchen Product Eveniet,Home & Kitchen,Appliances,23116.7,3.5,4,0.1
PROD000355,SELL04841,Electronics Product Harum,Electronics,Headphones,70720.31,3.6,6,0.18
PROD000356,SELL03663,Beauty Product Itaque,Beauty,Makeup,2267.53,3.8,1,0.08
PROD000357,SELL03682,Home & Kitchen Product Aspernatur,Home & Kitchen,Cookware,8822.42,3.6,4,0.1
PROD000358,SELL00335,Fashion Product Impedit,Fashion,Mens Clothing,4952.28,2.7,1,0.22
PROD000359,SELL01589,Fashion Product Voluptate,Fashion,Accessories,4588.03,3.9,7,0.22
PROD000360,SELL00332,Electronics Product Natus,Electronics,Smartphones,9421.88,3.0,4,0.18
PROD000361,SELL02814,Electronics Product Perferendis,Electronics,Smartphones,44733.31,3.7,6,0.18
PROD000362,SELL01978,Electronics Product Dolorem,Electronics,Laptops,51156.2,3.7,5,0.18
PROD000363,SELL00068,Electronics Product Nemo,Electronics,Smartphones,14569.1,3.5,2,0.18
PROD000364,SELL03435,Electronics Product Est,Electronics,Headphones,29206.99,3.5,8,0.18
PROD000365,SELL04221,Fashion Product Facilis,Fashion,Footwear,6641.17,4.4,3,0.22
PROD000366,SELL04442,Toys Product Eaque,Toys,Action Figures,2143.97,3.4,9,0.14
PROD000367,SELL01987,Fashion Product Iure,Fashion,Mens Clothing,4110.4,3.9,1,0.22
PROD000368,SELL04401,Fashion Product Quis,Fashion,Accessories,6479.71,3.4,4,0.22
PROD000369,SELL02924,Electronics Product Quam,Electronics,Tablets,147571.76,4.7,1,0.18
PROD000370,SELL02968,Electronics Product Veniam,Electronics,Smartphones,96919.66,3.4,6,0.18
PROD000371,SELL02903,Home & Kitchen Product Ipsam,Home & Kitchen,Furniture,6969.69,3.6,3,0.1
PROD000372,SELL00064,Fashion Product Recusandae,Fashion,Accessories,1875.2,3.5,6,0.22
PROD000373,SELL02114,Electronics Product Deleniti,Electronics,Laptops,14906.35,4.7,5,0.18
PROD000374,SELL00659,Toys Product Voluptatibus,Toys,Outdoor Toys,2422.86,3.7,5,0.14
PROD000375,SELL03497,Fashion Product Cumque,Fashion,Womens Clothing,7566.39,4.2,7,0.22
PROD000376,SELL02525,Electronics Product Optio,Electronics,Headphones,99440.53,3.9,8,0.18
PROD000377,SELL02606,Fashion Product Rem,Fashion,Womens Clothing,1945.71,5.0,3,0.22
PROD000378,SELL04878,Beauty Product Dolorum,Beauty,Skincare,2820.99,3.9,6,0.08
PROD000379,SELL03493,Home & Kitchen Product Sunt,Home & Kitchen,Appliances,8080.59,3.3,8,0.1
PROD000380,SELL02725,Home & Kitchen Product Sed,Home & Kitchen,Appliances,8525.71,4.3,2,0.1
PROD000381,SELL01361,Home & Kitchen Product Dicta,Home & Kitchen,Appliances,5700.57,3.6,9,0.1
PROD000382,SELL00660,Fashion Product Magnam,Fashion,Accessories,5786.69,3.8,3,0.22
PROD000383,SELL00832,Home & Kitchen Product Sunt,Home & Kitchen,Appliances,11046.47,4.4,1,0.1
PROD000384,SELL02906,Fashion Product Nihil,Fashion,Footwear,4377.12,4.4,2,0.22
PROD000385,SELL04862,Home & Kitchen Product Magni,Home & Kitchen,Appliances,11789.47,4.1,1,0.1
PROD000386,SELL04029,Home & Kitchen Product Nobis,Home & Kitchen,Cookware,14544.46,3.6,1,0.1
PROD000387,SELL00935,Home & Kitchen Product Unde,Home & Kitchen,Decor,16598.35,3.0,5,0.1
PROD000388,SELL00039,Home & Kitchen Product Excepturi,Home & Kitchen,Appliances,11067.98,4.2,9,0.1
PROD000389,SELL01653,Electronics Product Cumque,Electronics,Laptops,108454.24,4.3,7,0.18
PROD000390,SELL04379,Beauty Product Nulla,Beauty,Haircare,3321.42,3.8,6,0.08
PROD000391,SELL02946,Home & Kitchen Product Perspiciatis,Home & Kitchen,Decor,22463.46,3.5,4,0.1
PROD000392,SELL01783,Electronics Product Quia,Electronics,Tablets,89385.35,4.2,7,0.18
PROD000393,SELL00083,Beauty Product Ipsum,Beauty,Haircare,381.01,3.8,8,0.08
PROD000394,SELL00859,Sports Product Itaque,Sports,Yoga,10070.77,3.9,7,0.12
PROD000395,SELL02903,Beauty Product Vero,Beauty,Haircare,3394.8,3.4,8,0.08
PROD000396,SELL00592,Toys Product Itaque,Toys,Outdoor Toys,2333.01,4.0,5,0.14
PROD000397,SELL00629,Fashion Product Veniam,Fashion,Womens Clothing,2856.69,3.0,6,0.22
PROD000398,SELL02899,Books Product Ratione,Books,Non-Fiction,702.34,3.7,4,0.03
PROD000399,SELL00125,Fashion Product Possimus,Fashion,Accessories,2316.11,4.0,9,0.22
PROD000400,SELL03308,Toys Product Esse,Toys,Board Games,3212.51,3.7,8,0.14
PROD000401,SELL03215,Electronics Product Rem,Electronics,Tablets,67868.05,3.7,6,0.18
PROD000402,SELL01563,Books Product Qui,Books,Comics,773.17,3.6,1,0.03
PROD000403,SELL00369,Toys Product Et,Toys,Outdoor Toys,3107.18,5.0,1,0.14
PROD000404,SELL04739,Home & Kitchen Product Sunt,Home & Kitchen,Decor,20672.42,4.5,2,0.1
PROD000405,SELL00777,Books Product Nulla,Books,Non-Fiction,323.18,4.1,5,0.03
PROD000406,SELL01555,Electronics Product Dignissimos,Electronics,Cameras,79769.49,4.4,5,0.18
PROD000407,SELL02323,Books Product Repudiandae,Books,Fiction,905.15,4.4,5,0.03
PROD000408,SELL00121,Books Product Qui,Books,Comics,533.94,3.3,9,0.03
PROD000409,SELL04609,Fashion Product Earum,Fashion,Footwear,3881.2,3.6,6,0.22
PROD000410,SELL00478,Fashion Product Suscipit,Fashion,Mens Clothing,5176.51,4.7,7,0.22
PROD000411,SELL03783,Sports Product Quaerat,Sports,Team Sports,1003.25,3.8,9,0.12
PROD000412,SELL00269,Fashion Product Commodi,Fashion,Footwear,516.06,3.9,8,0.22
PROD000413,SELL04502,Sports Product Laboriosam,Sports,Team Sports,4437.44,4.2,8,0.12
PROD000414,SELL01319,Fashion Product Excepturi,Fashion,Footwear,4519.65,3.3,9,0.22
PROD000415,SELL00387,Fashion Product Velit,Fashion,Mens Clothing,2573.69,4.1,6,0.22
PROD000416,SELL02013,Fashion Product Facere,Fashion,Footwear,4520.26,3.3,5,0.22
PROD000417,SELL02997,Toys Product Nesciunt,Toys,Action Figures,1409.63,3.5,8,0.14
PROD000418,SELL01537,Home & Kitchen Product Incidunt,Home & Kitchen,Furniture,11314.52,4.4,3,0.1
PROD000419,SELL01453,Beauty Product Aliquid,Beauty,Fragrances,3432.87,3.8,5,0.08
PROD000420,SELL01661,Grocery Product Possimus,Grocery,Snacks,432.16,4.4,1,0.02
PROD000421,SELL04701,Fashion Product Molestiae,Fashion,Womens Clothing,3874.26,4.4,5,0.22
PROD000422,SELL00768,Home & Kitchen Product Placeat,Home & Kitchen,Appliances,675.71,3.2,7,0.1
PROD000423,SELL01436,Grocery Product Eligendi,Grocery,Staples,394.05,4.7,8,0.02
PROD000424,SELL02588,Beauty Product Fugit,Beauty,Makeup,1997.97,4.1,8,0.08
PROD000425,SELL03472,Home & Kitchen Product Voluptate,Home & Kitchen,Furniture,5670.91,3.2,6,0.1
PROD000426,SELL02032,Home & Kitchen Product Quod,Home & Kitchen,Decor,12569.92,4.7,4,0.1
PROD000427,SELL03697,Grocery Product Voluptate,Grocery,Beverages,991.33,4.1,5,0.02
PROD000428,SELL01293,Home & Kitchen Product Aut,Home & Kitchen,Appliances,3787.04,3.7,8,0.1
PROD000429,SELL01736,Electronics Product Accusantium,Electronics,Cameras,83471.66,3.4,6,0.18
PROD000430,SELL01342,Electronics Product Cumque,Electronics,Cameras,27878.88,5.0,8,0.18
PROD000431,SELL03279,Electronics Product Aut,Electronics,Laptops,80085.29,2.5,3,0.18
PROD000432,SELL03249,Fashion Product Optio,Fashion,Mens Clothing,3983.5,3.5,1,0.22
PROD000433,SELL03539,Fashion Product Similique,Fashion,Footwear,3059.28,3.2,9,0.22
PROD000434,SELL03570,Fashion Product Corrupti,Fashion,Footwear,4380.36,2.9,2,0.22
PROD000435,SELL00501,Books Product In,Books,Academic,191.37,4.2,4,0.03
PROD000436,SELL02822,Home & Kitchen Product Totam,Home & Kitchen,Decor,4227.0,4.8,9,0.1
PROD000437,SELL02733,Fashion Product Delectus,Fashion,Accessories,4025.52,2.8,9,0.22
PROD000438,SELL00588,Sports Product Similique,Sports,Yoga,968.45,4.1,2,0.12
PROD000439,SELL02739,Grocery Product Nemo,Grocery,Health Foods,861.17,3.6,8,0.02
PROD000440,SELL04058,Electronics Product Mollitia,Electronics,Tablets,104276.79,3.5,7,0.18
PROD000441,SELL03649,Beauty Product Distinctio,Beauty,Fragrances,1874.43,3.8,1,0.08
PROD000442,SELL00131,Home & Kitchen Product Quam,Home & Kitchen,Decor,9673.84,3.7,2,0.1
PROD000443,SELL00827,Electronics Product Rem,Electronics,Laptops,108404.12,3.1,3,0.18
PROD000444,SELL04251,Beauty Product Esse,Beauty,Skincare,1685.75,4.1,1,0.08
PROD000445,SELL00964,Fashion Product Ab,Fashion,Accessories,3388.95,3.2,3,0.22
PROD000446,SELL04898,Home & Kitchen Product Praesentium,Home & Kitchen,Appliances,6128.35,5.0,1,0.1
PROD000447,SELL00080,Toys Product Nulla,Toys,Action Figures,4996.61,3.1,5,0.14
PROD000448,SELL00153,Sports Product Occaecati,Sports,Team Sports,10249.4,3.0,8,0.12
PROD000449,SELL00614,Fashion Product Eveniet,Fashion,Footwear,3619.52,3.2,7,0.22
PROD000450,SELL03513,Grocery Product Dolores,Grocery,Beverages,965.45,3.9,2,0.02
PROD000451,SELL02352,Home & Kitchen Product Unde,Home & Kitchen,Appliances,14796.41,4.6,2,0.1
PROD000452,SELL04920,Toys Product Voluptatibus,Toys,Educational,1219.96,3.8,1,0.14
PROD000453,SELL01709,Sports Product Facere,Sports,Yoga,11119.66,4.7,6,0.12
PROD000454,SELL02213,Fashion Product Eligendi,Fashion,Footwear,5578.28,4.5,3,0.22
PROD000455,SELL03530,Electronics Product Itaque,Electronics,Laptops,51117.76,3.7,5,0.18
PROD000456,SELL00922,Sports Product Ullam,Sports,Team Sports,5361.37,3.6,3,0.12
PROD000457,SELL01629,Electronics Product Impedit,Electronics,Tablets,117032.04,3.8,7,0.18
PROD000458,SELL04260,Home & Kitchen Product Nihil,Home & Kitchen,Furniture,21688.66,3.4,8,0.1
PROD000459,SELL01137,Electronics Product Aspernatur,Electronics,Tablets,14047.55,5.0,3,0.18
PROD000460,SELL03485,Home & Kitchen Product Doloremque,Home & Kitchen,Cookware,11785.55,4.3,9,0.1
PROD000461,SELL03090,Toys Product Incidunt,Toys,Outdoor Toys,3501.39,4.0,1,0.14
PROD000462,SELL01989,Fashion Product Blanditiis,Fashion,Mens Clothing,6323.61,4.8,1,0.22
PROD000463,SELL00189,Fashion Product Quibusdam,Fashion,Mens Clothing,6322.59,3.3,9,0.22
PROD000464,SELL00393,Electronics Product Impedit,Electronics,Tablets,138040.73,3.6,1,0.18
PROD000465,SELL01748,Beauty Product Temporibus,Beauty,Fragrances,4761.24,3.7,1,0.08
PROD000466,SELL02221,Fashion Product Dicta,Fashion,Womens Clothing,1288.58,4.7,8,0.22
PROD000467,SELL02856,Sports Product Esse,Sports,Yoga,8605.48,4.6,3,0.12
PROD000468,SELL00721,Sports Product Ipsam,Sports,Outdoor,6278.45,4.3,3,0.12
PROD000469,SELL02070,Fashion Product Distinctio,Fashion,Mens Clothing,4113.95,4.3,7,0.22
PROD000470,SELL00975,Fashion Product Sunt,Fashion,Accessories,7580.22,4.0,8,0.22
PROD000471,SELL02222,Electronics Product Ab,Electronics,Tablets,99152.98,3.7,6,0.18
PROD000472,SELL03772,Electronics Product Minus,Electronics,Laptops,121130.35,3.7,1,0.18
PROD000473,SELL00801,Electronics Product Architecto,Electronics,Cameras,81550.8,2.8,8,0.18
PROD000474,SELL02049,Electronics Product Voluptates,Electronics,Headphones,54773.27,5.0,9,0.18
PROD000475,SELL00110,Electronics Product Quasi,Electronics,Smartphones,138654.92,5.0,3,0.18
PROD000476,SELL01997,Fashion Product Hic,Fashion,Womens Clothing,2966.47,3.6,3,0.22
PROD000477,SELL04869,Sports Product Debitis,Sports,Fitness,541.85,4.7,4,0.12
PROD000478,SELL00251,Electronics Product Tempora,Electronics,Headphones,14568.45,4.4,8,0.18
PROD000479,SELL02701,Fashion Product Ut,Fashion,Accessories,2398.73,3.8,7,0.22
PROD000480,SELL02296,Fashion Product Quod,Fashion,Footwear,6909.84,2.8,8,0.22
PROD000481,SELL01333,Fashion Product Assumenda,Fashion,Accessories,2126.07,4.2,4,0.22
PROD000482,SELL01601,Grocery Product Distinctio,Grocery,Snacks,936.79,3.9,6,0.02
PROD000483,SELL04898,Home & Kitchen Product Nulla,Home & Kitchen,Furniture,18577.86,3.8,4,0.1
PROD000484,SELL04914,Sports Product Eveniet,Sports,Outdoor,1816.59,3.4,4,0.12
PROD000485,SELL03355,Fashion Product Ipsam,Fashion,Womens Clothing,4379.03,2.8,8,0.22
PROD000486,SELL02124,Electronics Product Vero,Electronics,Tablets,16191.33,3.7,1,0.18
PROD000487,SELL02302,Toys Product Ipsum,Toys,Action Figures,1753.01,3.6,3,0.14
PROD000488,SELL03466,Grocery Product Debitis,Grocery,Snacks,269.52,4.4,2,0.02
PROD000489,SELL04777,Sports Product Minima,Sports,Team Sports,9062.51,4.9,7,0.12
PROD000490,SELL04853,Sports Product Ab,Sports,Outdoor,9195.44,5.0,9,0.12
PROD000491,SELL00257,Toys Product Ut,Toys,Board Games,879.64,3.6,7,0.14
PROD000492,SELL02357,Fashion Product Reiciendis,Fashion,Footwear,6346.09,3.5,6,0.22
PROD000493,SELL03260,Electronics Product Accusamus,Electronics,Laptops,76629.72,4.9,6,0.18
PROD000494,SELL02425,Electronics Product Et,Electronics,Smartphones,128557.32,5.0,4,0.18
PROD000495,SELL02325,Beauty Product Minima,Beauty,Fragrances,3051.11,3.8,3,0.08
PROD000496,SELL04132,Toys Product Neque,Toys,Action Figures,2526.08,3.7,6,0.14
PROD000497,SELL03142,Fashion Product Sequi,Fashion,Mens Clothing,5259.2,4.3,6,0.22
PROD000498,SELL01972,Fashion Product Ex,Fashion,Footwear,6313.99,4.0,6,0.22
PROD000499,SELL04770,Home & Kitchen Product Illum,Home & Kitchen,Furniture,7666.6,3.8,8,0.1
PROD000500,SELL04696,Electronics Product Beatae,Electronics,Smartphones,35421.02,3.7,2,0.18
PROD000501,SELL04202,Fashion Product Maxime,Fashion,Mens Clothing,7367.55,3.4,9,0.22
PROD000502,SELL04017,Electronics Product Libero,Electronics,Cameras,26267.15,3.7,9,0.18
PROD000503,SELL01869,Electronics Product Minima,Electronics,Cameras,133888.24,3.6,1,0.18
PROD000504,SELL00305,Fashion Product Maxime,Fashion,Accessories,5287.35,4.2,3,0.22
PROD000505,SELL00292,Beauty Product Quibusdam,Beauty,Fragrances,2262.99,4.0,6,0.08
PROD000506,SELL03227,Books Product At,Books,Fiction,406.42,4.5,1,0.03
PROD000507,SELL01446,Electronics Product Excepturi,Electronics,Tablets,99767.66,3.6,4,0.18
PROD000508,SELL02082,Books Product Laborum,Books,Comics,608.86,3.9,5,0.03
PROD000509,SELL01169,Fashion Product Quaerat,Fashion,Accessories,3478.06,4.4,9,0.22
PROD000510,SELL00888,Electronics Product Possimus,Electronics,Smartphones,49789.61,4.1,5,0.18
PROD000511,SELL02235,Sports Product Distinctio,Sports,Yoga,2815.28,4.5,3,0.12
PROD000512,SELL04126,Books Product Error,Books,Comics,970.88,4.4,9,0.03
PROD000513,SELL04185,Books Product Nemo,Books,Academic,933.51,2.7,2,0.03
PROD000514,SELL02608,Home & Kitchen Product Minus,Home & Kitchen,Cookware,14459.19,3.7,5,0.1
PROD000515,SELL02681,Fashion Product Laudantium,Fashion,Mens Clothing,1765.23,3.2,6,0.22
PROD000516,SELL01880,Home & Kitchen Product Cum,Home & Kitchen,Cookware,6520.84,4.5,6,0.1
PROD000517,SELL02602,Electronics Product Repellat,Electronics,Headphones,43782.35,3.5,7,0.18
PROD000518,SELL00281,Electronics Product Ex,Electronics,Tablets,51993.41,4.0,3,0.18
PROD000519,SELL03012,Electronics Product Laboriosam,Electronics,Tablets,129105.76,2.8,1,0.18
PROD000520,SELL02391,Toys Product Adipisci,Toys,Educational,922.17,5.0,8,0.14
PROD000521,SELL02486,Books Product Doloribus,Books,Comics,533.8,3.9,2,0.03
PROD000522,SELL02938,Home & Kitchen Product Optio,Home & Kitchen,Appliances,5721.92,4.8,3,0.1
PROD000523,SELL00588,Toys Product Ab,Toys,Educational,1341.33,4.1,3,0.14
PROD000524,SELL00965,Toys Product Ea,Toys,Board Games,3239.78,3.9,7,0.14
PROD000525,SELL03691,Home & Kitchen Product Enim,Home & Kitchen,Appliances,19503.66,3.5,6,0.1
PROD000526,SELL04201,Home & Kitchen Product Enim,Home & Kitchen,Furniture,17816.51,2.7,9,0.1
PROD000527,SELL03778,Beauty Product Corporis,Beauty,Fragrances,3777.79,4.2,8,0.08
PROD000528,SELL01460,Sports Product Possimus,Sports,Yoga,5386.65,4.3,2,0.12
PROD000529,SELL00527,Electronics Product Fugiat,Electronics,Laptops,96676.33,3.7,1,0.18
PROD000530,SELL02790,Electronics Product Suscipit,Electronics,Laptops,43413.65,3.9,6,0.18
